bench,CRuby 3.4.7 (ms),CRuby 3.4.7 RSD,CRuby 4.1.0dev (ms),CRuby 4.1.0dev RSD,YJIT 3.4.7 (ms),YJIT 3.4.7 RSD,YJIT 4.1.0dev (ms),YJIT 4.1.0dev RSD,CRuby 4.1.0dev spd,CRuby 4.1.0dev spd RSD,YJIT 3.4.7 spd,YJIT 3.4.7 spd RSD,YJIT 4.1.0dev spd,YJIT 4.1.0dev spd RSD,% in YJIT
activerecord,316.9284387887375,0.06812256539184416,313.8899930110291,1.5210014153774603,120.14530688493323,0.2569060711361308,102.71636421099244,2.2697983967871855,1.009679970197717,1.5225261868013318,2.637876143529013,0.26578452419614046,3.085471737859863,2.2708204345507474,99.93545922955913
chunky-png,827.8969617187499,0.12128771303128717,862.84415909995,0.11984516878582452,357.5033632349754,0.16028114587390782,390.18235522208096,0.3326154732477569,0.9594976717259647,0.1705097469755399,2.315773911124299,0.20099939068318784,2.121820606796876,0.3540392102242196,99.9973367480272
erubi-rails,1514.5244747996912,0.037525842582410304,1468.6207104999198,0.07364760839895482,701.3534236008127,0.07496841598119286,591.4051451002706,0.16864756713045972,1.031256378159168,0.08265687560273277,2.159431213758085,0.08383586497585035,2.560891611017197,0.17277207749096135,99.61313042674163
hexapdf,2753.3506929004943,0.3696813698339717,2706.957390000389,1.1189296641009592,1457.5416145999043,2.001935051514882,1355.3431355998327,3.6023880165147095,1.0171385419923802,1.1784175441698954,1.8890374486194619,2.0357819789177367,2.031478686526085,3.6213069100438187,98.12754765815954
liquid-c,69.95852315330728,0.5455986565408781,68.40197511064197,4.610064232608435,44.84155757451865,0.847187008164106,42.18242094984568,8.46146346473544,1.0227558932347722,4.642237620242506,1.5601269656400476,1.0076724273399864,1.6584757720873111,8.479035432115605,99.78788310629436
liquid-compile,70.79458368980448,1.6003433081965739,62.36418176263788,6.304635784586469,47.35657368045585,3.316730553442553,37.71573317275134,10.536871294162461,1.1351801897963363,6.504577701924838,1.4949262201167552,3.682634962663133,1.877057072324177,10.657708730014836,99.945697761494
liquid-render,169.40468919072353,0.276313082391743,171.0602474677057,1.7346323734024118,61.98410918702916,0.2727516246943868,58.82006333187476,5.594670067069124,0.9903217825211278,1.756501747894522,2.7330341826736015,0.3882555450656871,2.880049418425611,5.601489273296885,99.90385537207851
lobsters,1226.0822477997863,0.5366901744649883,1214.7394391997295,1.700233511061976,725.7446658986737,0.7985745097094764,690.8172436000314,0.6847578079179109,1.0093376474279367,1.782927462210786,1.689412689353432,0.9621629752411959,1.7748286672902769,0.8700170106795626,99.51560261645791
mail,151.37907782907652,0.19578133795566446,147.50960269199336,2.3247670478534306,98.26366135572107,0.28625935032280964,87.88658926824334,3.6270313449901015,1.0262320219597012,2.3329963907123528,1.5405397655708561,0.3468064992743751,1.7224365980006844,3.632311483041125,99.87449597336769
psych-load,2404.414685899974,0.03822189152201359,2416.2900820994764,1.715912266601927,1415.162771100222,0.024322750297388104,1324.0384698994603,0.8071953131587803,0.9950852771000143,1.7163379095232043,1.6990375488966936,0.045304626403378144,1.8159704121607214,0.8080997380132121,99.99778474628236
railsbench,3101.595775099986,0.06732561833493282,3008.8758083000357,0.42271251892896655,1576.0571894996247,0.10526563992640084,1376.5033688996482,0.15625467973821863,1.0308154848213344,0.4280404333044402,1.9679462114472495,0.12495436700370147,2.253242414930917,0.17014189320762335,99.71441242328864
rubocop,187.02978025976336,0.6250448774489021,189.41620066445802,4.708686429836461,95.46036612657784,0.159225984386972,93.31492280325327,6.907190666919012,0.9874011811221888,4.749990420343093,1.959240131257898,0.6450069867289139,2.004285859552175,6.935413758961914,99.57038891225002
ruby-lsp,178.28247217791608,0.10312021802038061,179.72381347537498,0.4728834233208236,103.16197015469915,0.1349717773422584,105.74356936639177,0.15173104198237378,0.9919802430763779,0.4839963960776899,1.7281801802599164,0.1698562923282473,1.6859887863268892,0.18345595783628207,99.68046778353727
sequel,70.72196984046882,0.2499675663225423,66.68935524045348,0.765172095427318,47.394066403094925,0.3762590494982401,44.20312758598769,4.999173896923436,1.0604686397922942,0.8049671545062241,1.4922114772546828,0.4517240933828233,1.5999313556013524,5.005419406592606,99.25628458863454
shipit,2164.8950619999596,0.11992435335204472,2135.5813430000126,0.9853690868480433,978.4833706999507,3.4979093920574162,941.927852200206,3.452008507602535,1.0137263415865807,0.9926399588182276,2.2125006176153184,3.499964566330692,2.2983661189581355,3.454090992878906,99.6629180830992
addressable-equality,968.1861009230488,0.05316067313211567,962.5058117407442,0.25826918633924584,487.189657083339,0.10191422499728399,486.72352041679306,0.5372189793920163,1.0059015635157895,0.2636835788975031,1.987287880287307,0.11494592826480055,1.9891911122231523,0.5398428373025425,99.92116288558866
addressable-getters,177.26556766660494,0.10409985056801617,177.77085685362934,1.1264285041504898,128.49956210325416,0.12245839618239951,121.83702271784288,0.9050415785623195,0.9971576376692585,1.1312285153102326,1.3795032820747317,0.1607259707821011,1.4549400807103325,0.9110088022707894,99.81301458016635
addressable-join,380.3984398512733,0.22109655446754742,362.0099449743952,0.8809585044723701,259.5044016666317,0.12702907115623802,244.87058719473174,1.0468179284233563,1.0507955517028094,0.9082794575457578,1.465865077463874,0.2549903357310581,1.5534672588046023,1.0699118943473749,99.81496216927212
addressable-merge,181.5535800124618,0.13871419760282253,192.4052127748373,0.9183318221022644,109.87289497751031,0.1727243195075682,111.6823255643135,0.9076051753591389,0.9436001103822761,0.9287491394893779,1.6523964354413676,0.22152949953888174,1.6256249956750064,0.9181442059694589,99.84131259734976
addressable-new,83.87641052412447,0.293696580267891,87.45907144679997,0.5167967139045626,52.70629283817075,0.4311903911754645,52.89721765571228,0.6360037099172896,0.9590361426961321,0.5944211678293498,1.5913927162674553,0.5217114477401313,1.5856488155963868,0.700541505044212,99.84111757280209
addressable-normalize,526.2254343656773,0.1009018682078196,522.8319616792949,0.4735752387339642,273.900618549942,0.0766252070084682,275.3122976613421,0.7244079722299617,1.0064905608973922,0.48420521863127347,1.9212276231852587,0.1266988924849732,1.911376421742628,0.731401461058257,99.85605857502381
addressable-parse,277.1074639134055,0.1253015507679798,281.07178120608654,0.5739415218292456,195.87250873794721,0.1672521783058673,187.27694063634937,0.5722792720171549,0.9858957122067892,0.587460082988224,1.414733827114761,0.2089827020901927,1.4796667596759137,0.5858361919558619,99.81804653895014
addressable-setters,158.1687979460922,0.1583662855778895,165.30979991555301,1.1066277838247347,105.9696599913409,0.20513305087065908,104.98761697872203,0.9915008617171887,0.9568023071039423,1.1179020226927678,1.4925856887623934,0.2591514016308653,1.5065471766841654,1.0040686426702436,99.82886271234187
