bench,CRuby 3.4.7 (ms),CRuby 3.4.7 RSD,CRuby 4.1.0dev (ms),CRuby 4.1.0dev RSD,YJIT 3.4.7 (ms),YJIT 3.4.7 RSD,YJIT 4.1.0dev (ms),YJIT 4.1.0dev RSD,CRuby 4.1.0dev spd,CRuby 4.1.0dev spd RSD,YJIT 3.4.7 spd,YJIT 3.4.7 spd RSD,YJIT 4.1.0dev spd,YJIT 4.1.0dev spd RSD,% in YJIT
activerecord,314.4116802198039,0.08845098800304613,298.96017994785024,0.10180255306567056,123.59122891183608,0.13765526358970046,101.18274962552566,0.8887146897972651,1.0516841415958773,0.13486043559696698,2.5439643491536907,0.16362319173229975,3.10736446067568,0.8931054680944261,99.9355635450983
chunky-png,828.1965561562856,0.10010454705851066,852.2935012581236,0.12168676984116823,361.43608512187103,0.2177290899294496,389.6359796666797,0.13537549051885567,0.9717269402309568,0.15757090561447892,2.2914052864340584,0.23963905554666148,2.125564884600184,0.16836699134631575,99.99735138644665
erubi-rails,1537.1385281328305,0.05839241722550607,1461.1453802499454,0.10045653105860676,689.3616864006617,0.040217551100455794,585.5820166987542,0.1348545990755557,1.0520092996289565,0.11619461700856197,2.2297997676062247,0.07090222708741489,2.624975638422984,0.14695386106280584,99.6132274706622
hexapdf,2742.7435364999837,0.4418296037901684,2664.4992863006337,0.912190087090418,1416.740076899805,0.30714307069663005,1277.2405731000617,1.616200120538856,1.0293654611212089,1.0135601382115427,1.93595394188454,0.5380987499170875,2.14739775283126,1.6755047682460322,99.75949941296805
liquid-c,70.59927824516524,0.5708740745392763,66.38951910518156,4.4227056578980335,44.74719269950971,0.8040500693934882,40.94447511944618,7.539580561414431,1.0634099959861754,4.459397105594473,1.577736478783367,0.9861002601524597,1.7242687331858064,7.561162096598606,99.78822966025214
liquid-compile,70.56506247621915,1.6120619516123358,56.87843779501727,4.8618215722167095,47.56856452418576,4.1508291076851345,32.51946436331082,6.819992560166658,1.2406294056550349,5.122114088529065,1.4834389723982748,4.452878396839774,2.169933111070311,7.007927101259312,99.95695574975865
liquid-render,169.62585590698475,0.1593261696542179,170.81383245617846,1.6452091549998293,62.256407937155636,0.4113462346925295,57.35553337358001,5.475434066270331,0.9930451970305246,1.6529059235273906,2.724632877602135,0.4411241924134361,2.9574453575759168,5.477751641176363,99.90353021423249
lobsters,1226.0026542999412,0.5129392012312941,1181.4918904761032,0.26942690890380655,723.0129955998564,1.1888384158737622,686.8519991003268,0.506401295813135,1.0376733553422035,0.5793940657283764,1.6956855018667727,1.2947754257851183,1.7849589953961276,0.7207974032701702,99.51089194887463
mail,151.14705843302312,0.1205706332747977,140.40117655298883,1.606296623598549,98.06987466146792,0.2695976018858223,81.9258248333986,2.034277359087854,1.0765369788477426,1.610815358938567,1.5412180239321693,0.2953305682635512,1.844925684183105,2.0378473081430166,99.87536328419617
psych-load,2393.248146699989,0.030575358406849863,2410.680981000405,1.806358853298463,1433.3180277000793,0.02012117898478794,1409.3040849000317,2.694005050931069,0.9927685021627449,1.8066176018824365,1.6697258392404553,0.03660210903001624,1.69817725808249,2.6941785514296965,99.99778867714966
railsbench,3056.8224709997594,0.06945397609008172,2982.427528899643,0.6399749315769017,1577.163322600245,0.029244820438522567,1353.7603013999615,0.115456368829986,1.0249444257670073,0.6437326835275506,1.9381775033672626,0.0753598986013322,2.2580234239684924,0.13473688395583225,99.71450048498248
rubocop,186.54648583770876,0.5115872106154591,187.4371575752484,4.88552471028691,95.1587295584531,1.0457440404478406,91.202830334788,5.359007163260818,0.9952481581077004,4.912237083945492,1.960371756782639,1.1641744165705932,2.04540237570405,5.383370621640876,99.56665978694183
ruby-lsp,182.98157648428776,0.09715365750163048,184.19594878471372,0.16026590081298123,109.3669983407919,0.13646842605957293,104.59976602126497,0.1305405440725902,0.9934071715016637,0.18741395927022209,1.6730968140326017,0.1675185496508409,1.7493497685940127,0.16272574108822485,99.68040764786623
sequel,70.19601790304625,0.2812822816851829,64.38089328198825,2.6272626178680394,46.34913553177756,0.6092447489967505,42.14192057031957,3.2142851516468434,1.0903237641576013,2.6422771590499066,1.5145054400188103,0.6710431328686228,1.6657052396535792,3.2265691931349294,99.27687529285127
shipit,2202.5305785002274,0.9562450843787567,2077.095893900332,0.3759792553045575,1002.5888467996992,0.30051414966736195,918.580608999946,4.298304480090126,1.0603894528742033,1.027504287980301,2.196843287785204,1.0023539372640948,2.3977542710139628,4.403388021167495,99.66034774536406
addressable-equality,968.412233615359,0.06590393339766618,881.9875403103903,0.0702836183273219,487.218614500307,0.10438945320737704,430.7197423000389,0.14197060827851346,1.097988564866295,0.0963489254868194,1.9876338973800616,0.12345236481420346,2.2483581282902145,0.15652150667641535,99.92096166176128
addressable-getters,177.5227859512686,0.10455008695827948,167.26034962861118,0.3650037198528888,129.5969573131795,0.0950616185464231,111.27082557077634,0.18194592552728395,1.061356061645479,0.3796820198395362,1.3698067426249305,0.14130616406813065,1.5954117805870973,0.2098452775236168,99.8206620065811
addressable-join,376.9661137467483,0.20861178927542107,336.13627503518194,0.12743843588253587,260.09572787879597,0.15878913625044547,219.0025814769226,0.72863408261023,1.1214681120247818,0.2444574268965455,1.449336045697812,0.26216954135798315,1.721286165690568,0.7579092986406382,99.8237155399559
addressable-merge,180.4646487345702,0.13957888967384027,183.6659087859985,0.11860320269652458,110.73331281443548,0.20805667569182348,98.47821941337416,0.3526528586770197,0.9825702000301084,0.1831638232087739,1.629723198446966,0.25053911220109865,1.83253362834525,0.37927075444285985,99.84756181867544
addressable-new,84.00542561740279,0.31298367667551164,83.91324171666628,0.3899715459653169,52.742532949841056,0.48954923704688175,48.895440293046356,0.6208632391265793,1.001098562024904,0.5000365871892781,1.592745378711584,0.5810483950227427,1.718062566037463,0.6952912652723815,99.84463307599222
addressable-normalize,524.2313564338234,0.08289466326809947,480.13839813769476,0.2754862064257109,274.9474786613033,0.12089759139487868,241.5574874189219,0.18017730030672066,1.0918338513794175,0.2876876346476521,1.906659988250348,0.14658701444334912,2.1702136499071685,0.1983315021476664,99.85597527601705
addressable-parse,279.23681151467076,0.11475954210551505,266.2076464906662,0.10946153918400459,195.0960488363762,0.16136837462565942,172.7679355727237,0.16865793892690972,1.0489436167434107,0.15859250002695227,1.4312786608449564,0.19801390060698928,1.6162536791853417,0.2039981687842827,99.82482724317163
addressable-setters,158.17770402714518,0.14352103475564298,154.05504102652085,0.22459167127469545,105.56473710251642,0.1988036941955564,94.9388092782012,0.1802634730919338,1.026760974344972,0.26653274887580203,1.4983952820678659,0.24519624027119746,1.666101620925471,0.23041963273231914,99.83704582319714
addressable-to-s,177.24571398192148,0.06935938318794926,167.6447268046836,0.18295117022459992,129.68722225811618,0.15006518838710334,112.84200260189647,0.3210722174212154,1.0572698429603673,0.19565749339793587,1.3667168661315743,0.1653187369957489,1.5707423645009169,0.3284784510983772,99.81901273618638
binarytrees,348.4652655001033,0.12740358858145734,325.739211137951,1.6861691431635693,161.33723638987408,0.12582284350462256,151.54387641895656,3.704862868819649,1.0697676349210776,1.6909754740209566,2.159856418130476,0.17906161601812373,2.299434815411083,3.707052812024938,99.99546583930046
blurhash,346.25415854878156,0.16372739463856315,343.23549407233793,0.12566059287052525,154.43386668971627,0.06976693602982191,154.29246602753068,0.07490227786766,1.0087947328541944,0.20639099872742436,2.242086959102466,0.17797214702902547,2.244141709984717,0.18004724653516907,99.99438623195527
