bench,CRuby 3.4.7 mem (MiB),CRuby 4.1.0dev mem (MiB),YJIT 3.4.7 mem (MiB),YJIT 4.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,59.83203125,68.2578125,69.31640625,79.0390625,2,2
chunky-png,44.64453125,62.75,57.03125,66.73046875,1,1
erubi-rails,98.6875,94.7109375,103.921875,102.72265625,2,2
hexapdf,182.61328125,220.265625,240.15234375,274.98828125,2,2
liquid-c,30.984375,33.0234375,35.94921875,38.7578125,1,1
liquid-compile,29.33203125,35.484375,33.2578125,38.44140625,1,1
liquid-render,30.42578125,31.07421875,34.0,36.34375,1,1
lobsters,298.22265625,310.55078125,339.25,356.5859375,9,8
mail,50.99609375,45.84765625,54.12890625,46.08984375,1,1
psych-load,30.8671875,28.109375,33.03515625,30.58203125,1,1
railsbench,102.28125,113.5,123.3984375,145.62109375,4,3
rubocop,84.4140625,89.9140625,125.6640625,132.05078125,6,5
ruby-lsp,69.29296875,78.328125,79.49609375,85.34375,1,1
sequel,32.10546875,32.6875,36.39453125,36.796875,1,1
shipit,148.16015625,180.09375,210.13671875,203.125,7,6
addressable-equality,27.5,28.81640625,29.4140625,30.15234375,1,1
addressable-getters,24.64453125,24.58203125,26.671875,27.2734375,1,1
addressable-join,24.65625,25.203125,25.6796875,27.94140625,1,1
addressable-merge,24.67578125,25.35546875,26.5,27.15625,1,1
addressable-new,24.0078125,25.39453125,26.578125,27.94140625,1,1
addressable-normalize,27.015625,28.75,29.27734375,31.10546875,1,1
addressable-parse,24.375,24.6953125,26.66796875,27.140625,1,1
addressable-setters,23.9765625,24.93359375,26.08203125,27.44140625,1,1
addressable-to-s,24.24609375,24.578125,26.87109375,27.23828125,1,1
binarytrees,16.8828125,18.78515625,17.44140625,19.37890625,1,1
blurhash,14.4296875,16.53125,15.2890625,17.42578125,1,1
erubi,30.05078125,31.9140625,25.625,46.70703125,1,1
etanni,19.7890625,20.0859375,19.91015625,20.76953125,1,1
fannkuchredux,13.140625,15.1640625,13.8046875,15.828125,1,1
fluentd,205.703125,191.0859375,212.078125,214.41796875,1,1
gcbench,84.53125,50.25390625,85.125,50.90234375,1,1
graphql,26.81640625,27.08984375,30.4921875,30.51171875,1,1
graphql-native,28.359375,26.984375,31.26953125,34.43359375,1,1
knucleotide,13.92578125,15.65234375,14.48046875,16.29296875,1,1
lee,24.12109375,36.03125,32.26953125,35.125,1,1
matmul,20.80859375,18.51171875,22.09375,19.05078125,1,1
nbody,13.15234375,15.109375,13.92578125,15.82421875,1,1
nqueens,13.51171875,15.59375,14.9296875,16.7734375,1,1
optcarrot,47.46875,50.4375,49.92578125,52.359375,1,1
protoboeuf,30.91015625,23.96484375,27.35546875,27.09765625,1,1
protoboeuf-encode,76.18359375,89.22265625,79.57421875,85.10546875,1,1
rack,25.33984375,27.05078125,28.03515625,29.78125,1,1
ruby-json,14.0234375,15.51171875,14.65234375,16.13671875,1,1
rubyboy,44.23828125,38.47265625,68.5,38.421875,1,1
rubykon,17.9140625,23.484375,20.19140625,22.828125,1,1
splay,718.25,738.65234375,684.53515625,555.71484375,1,1
sudoku,13.5625,15.15234375,14.3125,16.015625,1,1
tinygql,23.44921875,24.09765625,24.7265625,26.61328125,1,1
30k_ifelse,110.0234375,52.33984375,120.3046875,97.09765625,6,5
30k_methods,52.4453125,43.546875,55.62890625,54.44140625,3,2
attr_accessor,13.1328125,15.16015625,13.61328125,15.56640625,1,1
cfunc_itself,13.12890625,15.02734375,13.609375,15.5546875,1,1
fib,13.12890625,15.15625,13.61328125,15.55859375,1,1
getivar,13.1328125,15.03125,13.63671875,15.56640625,1,1
getivar-module,13.1328125,15.15625,13.63671875,15.59375,1,1
keyword_args,13.1328125,15.15234375,13.61328125,15.5546875,1,1
loops-times,15.26953125,17.37109375,17.41796875,24.2265625,1,1
object-new,13.12890625,15.03125,13.60546875,15.5,1,1
object-new-initialize,13.5703125,15.27734375,14.10546875,15.8125,1,1
object-new-no-escape,13.1328125,15.0234375,13.671875,15.625,1,1
respond_to,13.1328125,15.15625,13.63671875,15.60546875,1,1
ruby-xor,14.3203125,16.02734375,14.80078125,16.55859375,1,1
send_bmethod,13.1328125,15.15625,13.66796875,15.58984375,1,1
send_cfunc_block,13.14453125,15.16796875,13.640625,15.6171875,1,1
send_rubyfunc_block,13.1328125,15.03515625,13.67578125,15.609375,1,1
setivar,13.1328125,15.02734375,13.6640625,15.59375,1,1
setivar_object,13.1328125,15.02734375,13.67578125,15.6171875,1,1
setivar_young,13.12890625,15.09375,13.671875,15.6796875,1,1
str_concat,39.5,41.23046875,40.1484375,41.921875,1,1
structaref,13.1328125,15.15234375,13.61328125,15.56640625,1,1
structaset,13.13671875,15.0234375,13.61328125,15.5625,1,1
throw,13.1328125,15.03515625,13.6171875,15.55859375,1,1
