bench,CRuby 3.4.7 mem (MiB),CRuby 4.1.0dev mem (MiB),YJIT 3.4.7 mem (MiB),YJIT 4.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,64.20703125,73.78125,69.33203125,89.06640625,2,2
chunky-png,46.42578125,59.84375,52.6484375,60.203125,1,1
erubi-rails,94.51953125,111.67578125,100.640625,105.36328125,2,2
hexapdf,109.47265625,197.328125,178.63671875,307.7421875,2,2
liquid-c,31.98046875,113.59765625,35.6796875,138.78125,1,1
liquid-compile,29.47265625,43.9375,33.0703125,47.9375,1,1
liquid-il,34.11328125,52.63671875,38.703125,58.2578125,1,1
liquid-render,30.5234375,74.84375,36.3984375,105.86328125,1,1
lobsters,305.76171875,329.18359375,347.21484375,394.765625,9,7
mail,51.03515625,56.8515625,54.27734375,63.484375,1,1
psych-load,31.03125,51.9921875,33.44140625,40.8359375,1,1
railsbench,103.0,136.44921875,124.1875,252.9921875,4,3
rubocop,84.43359375,100.6015625,124.95703125,141.703125,6,5
ruby-lsp,73.5859375,66.09375,78.42578125,74.15234375,2,1
sequel,33.43359375,51.66015625,36.62890625,56.3125,1,1
shipit,131.65625,219.86328125,189.9140625,486.6015625,7,6
addressable-equality,27.46484375,33.6328125,29.96484375,35.65234375,1,1
addressable-getters,24.40234375,34.59375,27.0,36.02734375,1,1
addressable-join,24.75390625,32.46875,27.5078125,46.33203125,1,1
addressable-merge,24.93359375,28.2109375,26.72265625,32.66015625,1,1
addressable-new,24.26953125,30.1484375,26.7421875,32.10546875,1,1
addressable-normalize,27.625,34.00390625,29.38671875,34.78125,1,1
addressable-parse,24.53515625,31.27734375,26.86328125,33.8671875,1,1
addressable-setters,24.1484375,31.76953125,26.2734375,33.5390625,1,1
addressable-to-s,24.39453125,33.02734375,26.64453125,35.9375,1,1
binarytrees,17.0703125,23.42578125,17.55859375,21.16796875,1,1
blurhash,14.609375,17.4765625,15.4375,18.57421875,1,1
erubi,23.71875,54.31640625,25.86328125,53.0859375,1,1
etanni,20.1328125,40.1328125,20.1640625,40.7890625,1,1
fannkuchredux,13.3203125,16.0625,13.98828125,16.94140625,1,1
fluentd,291.25390625,223.95703125,212.81640625,173.796875,1,1
gcbench,84.703125,53.26171875,85.23828125,95.7890625,1,1
graphql,29.0234375,32.72265625,30.59375,37.2734375,1,1
graphql-native,28.50390625,38.6640625,31.3046875,42.1171875,1,1
knucleotide,14.1015625,17.43359375,14.6015625,18.00390625,1,1
lee,29.34765625,38.0234375,32.0625,39.61328125,1,1
matmul,21.80078125,24.875,22.265625,25.4375,1,1
nbody,13.3359375,16.203125,14.04296875,17.125,1,1
nqueens,13.75390625,16.55859375,15.11328125,19.57421875,1,1
optcarrot,47.890625,56.98828125,49.71484375,60.73046875,1,1
protoboeuf,31.0859375,30.8828125,27.47265625,33.6953125,1,1
protoboeuf-encode,77.31640625,80.92578125,79.078125,112.62109375,1,1
rack,25.2265625,1749.3671875,27.671875,3028.16796875,1,1
ruby-json,14.203125,24.8203125,14.7734375,25.4375,1,1
rubyboy,43.7890625,32.89453125,68.8203125,42.69921875,1,1
rubykon,17.9140625,273.3359375,20.63671875,571.2578125,1,1
splay,578.53515625,491.04296875,736.796875,455.03515625,1,1
string_malloc_pressure,5174.8046875,6410.1640625,5642.44921875,6363.10546875,1,1
sudoku,13.74609375,18.21875,14.484375,19.03515625,1,1
tinygql,23.7109375,32.15625,24.8203125,33.91796875,1,1
30k_ifelse,110.203125,55.55859375,120.484375,98.56640625,6,5
30k_methods,52.625,46.80078125,55.80859375,55.59375,3,2
attr_accessor,13.3125,16.0546875,13.79296875,17.7421875,1,1
cfunc_itself,13.30859375,16.11328125,13.79296875,17.2734375,1,1
fib,13.30859375,16.05078125,13.796875,17.08203125,1,1
getivar,13.3125,16.1171875,13.81640625,18.09765625,1,1
getivar-module,13.3125,16.05859375,13.81640625,16.6171875,1,1
keyword_args,13.3125,16.0546875,13.80078125,17.27734375,1,1
loops-times,15.44921875,18.359375,18.73828125,25.1328125,1,1
object-new,13.3125,20.32421875,13.78515625,20.78125,1,1
object-new-initialize,13.75,18.4375,14.234375,18.9765625,1,1
object-new-no-escape,13.31640625,20.32421875,13.796875,20.86328125,1,1
respond_to,13.3125,16.0546875,13.82421875,19.21484375,1,1
ruby-xor,14.50390625,19.515625,14.98046875,20.0625,1,1
send_bmethod,13.3125,16.0546875,13.84375,18.80859375,1,1
send_cfunc_block,13.32421875,16.06640625,13.8125,16.68359375,1,1
send_rubyfunc_block,13.31640625,16.05859375,13.8046875,17.375,1,1
send_rubyfunc_inline,13.3125,15.9921875,13.7890625,16.671875,1,1
setivar,13.3125,16.12109375,13.84375,18.796875,1,1
setivar_object,13.31640625,16.1171875,13.796875,16.98828125,1,1
setivar_young,13.3125,16.1796875,13.79296875,17.0703125,1,1
str_concat,39.68359375,68.5625,40.2421875,55.98828125,1,1
structaref,13.30859375,16.0546875,13.7890625,17.73828125,1,1
structaset,13.3125,16.0546875,13.796875,16.82421875,1,1
throw,13.3125,20.3203125,13.8125,20.86328125,1,1
