bench,CRuby 3.4.7 (ms),CRuby 3.4.7 RSD,CRuby 4.1.0dev (ms),CRuby 4.1.0dev RSD,YJIT 3.4.7 (ms),YJIT 3.4.7 RSD,YJIT 4.1.0dev (ms),YJIT 4.1.0dev RSD,CRuby 4.1.0dev spd,CRuby 4.1.0dev spd RSD,YJIT 3.4.7 spd,YJIT 3.4.7 spd RSD,YJIT 4.1.0dev spd,YJIT 4.1.0dev spd RSD,% in YJIT
activerecord,315.261228934145,0.0612315953275864,292.69847269390493,0.26854408968098187,120.16170408539104,0.0949033742584618,102.07132988525849,0.6747577993989731,1.0770853227643435,0.2754364470598409,2.6236414615933668,0.11294228044449507,3.088636439718575,0.6775303654568599,99.93500446484008
chunky-png,835.6283355484089,0.11095412798830281,823.7605229686551,0.15734235703995494,364.7151515456657,0.2188145307309577,393.8257318887837,0.16932585365561875,1.014406872202354,0.19252905192862022,2.291180752998633,0.2453377618236824,2.121822592802012,0.2024402707809113,99.99734966894248
erubi-rails,1543.085248999705,0.04938674626711182,1466.084065562427,0.02838546752547753,690.3152546000229,0.08298244725335573,607.2009493000223,0.05016685194252144,1.0525216699683169,0.056963018472444234,2.235334129902413,0.09656675027672854,2.5413090193264103,0.07039718560194685,99.61317690846553
hexapdf,2737.4193233004917,0.7600947487175368,2636.219870500645,1.15169017634654,1443.3334018001915,2.379855349773569,1314.090477800346,4.488558071110899,1.0383880927127023,1.379903724656579,1.896595284143121,2.4982905181091035,2.083128498033601,4.552460607711259,97.04697193995067
liquid-c,70.24201809710826,0.41421610833126166,68.2863432942788,0.641351352606258,44.411584623526906,0.8099910571266619,43.71776406453537,0.34612025330157853,1.0286393253538488,0.7634831641175673,1.5816147676905399,0.9097584827998378,1.6067157047057177,0.539790898540022,99.7876288890184
liquid-compile,70.60488882615616,1.8315939898250102,61.01580040121692,2.0075355729515363,49.864514484570975,0.1249152054246222,37.6795999905787,1.260553424786523,1.157157463507567,2.717523803065753,1.4159345489667337,1.8358486735320467,1.8738226744394844,2.223450354809869,99.93907235535339
liquid-render,171.08301733352744,0.2245043089884589,165.8024803693262,0.16070755819682353,62.1800115995728,0.6409084870351346,59.62935155088843,0.269244872797689,1.031848359279299,0.2760961861670147,2.751415011551764,0.6790919477567458,2.8691074593947756,0.3505638119975152,99.9034545309534
lobsters,1224.1558875499322,0.5384417894170771,1196.4934726998763,0.3399224821417325,722.0690354995895,0.8695673793774649,689.1782890998002,0.677270815687762,1.023119570211809,0.6367627929268955,1.6953446656287592,1.0227741626908924,1.776254282689195,0.8652255881404747,99.49833843348402
mail,150.83696937646667,0.19802025206704146,148.5199884822079,0.2688156037762808,98.56054290080392,0.32622564567474277,90.42200244450514,0.4764203120331162,1.0156004650817512,0.33387699690499945,1.5303991327267368,0.3816217919938502,1.6681445367131758,0.5159344279522606,99.87388412782005
psych-load,2420.6999605004967,0.033181665305168605,2335.4356485002427,1.7217309275712185,1434.4072812000377,0.023600834230339218,1463.65242460015,2.538055546343034,1.0365089537170542,1.7220506409126515,1.6875959793478725,0.04071881983545424,1.6538762344221163,2.538272439915594,99.99779258025383
railsbench,3141.8722626999624,0.014498075338396546,2970.405193499573,1.069894279000561,1566.6237054992962,0.07497686250969117,1380.079085199759,0.31419369207927506,1.0577251445612967,1.0699925057806003,2.0055053754587617,0.07636572595291002,2.276588563941025,0.3145280119972212,99.71374018878755
rubocop,187.55298526146814,0.5342137931302632,179.59238089999872,0.5430905376087842,94.32144510079495,1.1359616493498135,92.13521840393143,1.0831747399258609,1.0443259581591162,0.7617950569613995,1.988444781152822,1.2553060366158415,2.0356275104185917,1.2077466182871637,99.5737204196912
ruby-lsp,183.0131254088351,0.7192906491240689,179.3645147592548,1.2718653276940375,112.13562496295202,0.12470210972648989,104.3705665743433,0.1103510812566605,1.0203418756183602,1.4611709173493654,1.6320694290445161,0.730020310736326,1.7534936468748072,0.7277062587691812,99.67990015169737
sequel,69.69906724647308,0.4589927739586125,67.23655721040043,0.28513998180884775,47.39577515443034,0.4132330598779976,44.068266694141705,0.7024477415522778,1.0366245705943393,0.5403509746194338,1.4705755316665168,0.6176049937641006,1.5816158082690974,0.8391109558086569,99.24665433976482
shipit,2235.971989200061,1.4765303910388805,2141.34120550043,1.076789983238508,1029.7585508003976,0.3500274882155412,918.6542810999526,4.083557447366142,1.0441922956773795,1.8274623562919745,2.1713555934661706,1.517452219401952,2.4339645884225516,4.342301627201974,99.69068540272225
addressable-equality,958.4446324816208,0.04418191443264053,914.978401107224,0.06753034044954763,494.04426100012313,0.07955087902033754,469.8563826428394,0.05345518435846499,1.047505199381535,0.08069937077923829,1.9399975025342557,0.0909966148592438,2.0398672187671036,0.06935054648472967,99.92106565461108
addressable-getters,179.3107125030156,0.16835740597132545,169.05945569352176,0.10845264285364765,128.03006158150725,0.20180965422152322,116.40009301444164,0.1538490155867405,1.0606369916869824,0.20026530375313278,1.4005360169952097,0.2628142931470898,1.5404688077076425,0.22806520063877087,99.81634539937028
addressable-join,393.86916888887276,0.12749634038570387,359.4351230125931,0.4782464275775282,265.7793083968384,0.12652898735688034,238.4732965131805,0.11201070648547043,1.0958004481801107,0.4949494542904509,1.4819406795234102,0.17962433424596136,1.6516279795172097,0.16971068080448407,99.81509219746522
addressable-merge,181.77502159000232,0.16352216603600567,180.12472230868389,0.10279818964097132,110.39582309459949,0.17228593848921345,108.23546985031523,0.16954844578233197,1.0091619809883192,0.19315011410446567,1.6465751737204508,0.2375330364101298,1.6794404074873883,0.23555503444484344,99.843045880359
addressable-new,84.8459588252136,0.1994825037217901,82.69366099721489,0.20983880747855624,52.39304464941311,0.4174654976086108,50.952635933047574,0.37748211672667287,1.0260273617353959,0.2895265003676461,1.61941264137174,0.4626777614979123,1.665192727942521,0.4269496665176863,99.84178980288027
addressable-normalize,517.1551161132949,0.09374830433468502,497.0170550893077,0.14992666416447112,275.4098497457177,0.09414613006139472,262.8924806718729,0.05522482270539409,1.04051784705933,0.176824062822668,1.8777655069009966,0.13286172650980332,1.9671734801680305,0.10880498889513722,99.85632002716282
addressable-parse,278.0744224077247,0.07418523569941707,267.0774193056113,0.09277022070506874,195.2889554134502,0.1490595251914671,182.5736807043501,0.08891822171486985,1.04117533833712,0.118784523593965,1.4239126929580206,0.16649982356171936,1.5230805521088404,0.1158011198076807,99.82045106414853
addressable-setters,159.17510235881903,0.15442449218366433,155.45949256386635,0.13512907086795514,108.05283514471803,0.1854240884351139,101.49544431705388,0.8773893056290969,1.0239008228682223,0.20519938981346766,1.4731228675826191,0.24130689247962964,1.5682980002687024,0.8908753658163928,99.83190622277637
addressable-to-s,178.59372658269555,0.11221406934965443,166.75978237700681,0.12668528766439374,129.38111497251256,0.12006961442662006,119.63663749249906,0.12075635663789665,1.0709640180444395,0.16923699202780473,1.3803693577740335,0.16434326779204028,1.4928012883502595,0.16484567033582637,99.81456658742707
binarytrees,346.79418831707915,0.09494130838565451,327.8042696665998,0.16568355532383489,161.4802177132266,0.11821814825042898,151.68080218922654,0.33427352162053764,1.057930662922095,0.19095782922605245,2.1475954963904766,0.151622500354467,2.2863419978781665,0.34749480470156097,99.99561400145652
blurhash,341.72021684323875,0.13883504820053028,328.81502471267095,0.12781213344623926,155.85182151746673,0.13330913494271446,154.49926811033947,0.10813371360487734,1.0392475743523117,0.18870906725677714,2.192596875134637,0.1924746634443568,2.211791816380585,0.17597747192986152,99.99453088071213
erubi,214.2749584296056,0.15670679640241347,193.10850404643446,0.7054011582078876,178.574814627139,0.13825360858504623,144.20438494290707,0.18491254399779727,1.109609126162986,0.7225979615524367,1.1999170144849811,0.20897626737382077,1.48591153115379,0.24238330999977034,99.98136494326721
etanni,295.3695657731831,0.12443748666682414,386.9444307671099,0.07021287657622106,248.81241888727692,0.09357544610666689,339.658459999928,0.19703168026837767,0.7633384597049727,0.14287944612526915,1.187117456170862,0.15569538272542882,0.8696075633542169,0.2330368449780769,99.98080660580338
fannkuchredux,507.34601439994134,0.23978084536712108,488.50728545598065,0.16442455581610607,124.7332454019456,0.24745765514864346,127.05499265383826,0.1974601888386536,1.038563864869234,0.2907409299708162,4.06744819927557,0.3445724087860724,3.9931214335056255,0.3106209586959128,61.846643268407625
fluentd,492.99806875017435,0.5106169648751153,456.51014754083485,3.575157214239783,417.34016935006366,0.13450778752550535,356.79106956229134,0.12143185040372646,1.0799279521077363,3.6114372196327937,1.1812859268206437,0.5280360117674563,1.381755629015549,0.5248574845715243,99.97037368004709
graphql,79.99181906471259,0.5569070478053728,63.10923036171516,0.39140312560024326,50.99621340038202,0.2875453963612043,30.357550926236144,0.5578100226494244,1.2675137789865862,0.6806921966828587,1.5685835031844415,0.6267597744461731,2.6349892077618366,0.7882242582307698,99.98232878181236
graphql-native,484.4616695266092,0.08876462167382185,319.6860426742614,0.09404632488433631,422.2469387722495,0.11232423166098165,251.84043453618474,0.127052554074302,1.5154295304041256,0.12932079989370177,1.147342052816911,0.1431638609395772,1.9236850127694691,0.15498874009972516,99.9733904573652
knucleotide,178.97291514111728,1.1860155713154825,185.58758736303187,3.024699006757148,179.6152875593457,1.9261312662544448,183.3275271530494,0.4332841017238732,0.9643582185861629,3.2489132055012595,0.99642362057842,2.2619934991608046,0.9762468185789868,1.2626828771348149,25.843160143131726
lee,1087.7475166522029,2.1986246794480437,1052.6391210832269,0.4716658769578166,727.7155472998857,3.0586886879684094,692.3199012002442,1.4687892826376672,1.0333527368171984,2.2486483007719102,1.494742720130385,3.7668988532988146,1.5711631498190697,2.6441052244321304,99.97087340259837
matmul,537.6998300391065,0.15609371914428602,551.2167880601191,0.15983001447054612,207.8766226490614,0.37540245134058525,206.92554047368742,0.3835155836838196,0.975477963817861,0.22340743649652806,2.5866296228357273,0.4065614955069107,2.598518427489526,0.4140645506254262,99.81997322833298
nbody,119.53870555282073,0.06680136889260109,109.17831362222155,0.24380403611872623,41.39097919967473,0.3027982789926001,40.88743649633667,0.24541662100258935,1.094894229328804,0.2527900925940464,2.888037631971754,0.3100793779773267,2.9236047988367004,0.25434571109073956,99.78614763324258
nqueens,248.3239900517329,0.1024692416581799,225.69455338270927,0.15191267255042412,48.53383883661535,0.17748291972054692,45.890760283277224,0.22016097969042933,1.100265763306441,0.18324138606607093,5.116512437594159,0.20493933804551184,5.4111979953886955,0.24283904641604095,96.9978303295717
optcarrot,4898.288884600333,0.15744696975126793,5226.97857130006,0.17226614739224136,1280.4360637999707,1.4217990793889514,1363.5676755998247,1.3945531572832537,0.9371166951966335,0.23337774919906587,3.8254849446083257,1.4304901853683325,3.5922594618896397,1.4034130029227134,99.48930103527623
protoboeuf,166.30532095452756,0.06513333232213138,165.37515473452405,0.5010459713218914,39.577372227686126,0.10009554021631044,37.01235006193058,0.2251250647124806,1.005624582613372,0.5052617305489135,4.202030392462227,0.11942138899954323,4.4932386264654545,0.2343579436272297,99.98942076362873
protoboeuf-encode,148.7846711422166,1.0789838045618765,143.1539470731345,1.1673502010712151,33.985119403802436,4.482352870563069,34.69972373434434,2.6475829088481584,1.0393333483582223,1.5896265418166082,4.377935806974678,4.610389713110141,4.287776821547307,2.8590035518921093,99.98792142908745
rack,66.5039702624101,0.7136864406133498,64.25166850432575,0.45671880843894785,39.74868478692625,0.694840107506598,38.138301384508544,0.7969062767620136,1.0350543699566763,0.8473136405707422,1.6731112140918925,0.9960678242545198,1.743758055502269,1.069770045130283,99.86465933120661
ruby-json,339.4704306547527,0.1036308318124548,272.91495301892394,1.0130716992039506,312.3395302172076,0.12477474017167778,239.99244439494905,0.9465610989950088,1.2438689302275563,1.018358295017093,1.0868634860873285,0.1621976728780379,1.4145046587220698,0.9522170253848543,99.97859323561036
rubyboy,5228.237881500536,0.1685027959499133,5363.763369499793,0.24677340426184688,1386.4373401003832,0.15172962271409893,1385.6663075999677,0.15309214780291908,0.9747331344313395,0.2988148344609401,3.770987501766212,0.22674891543709957,3.77308580920616,0.22766290422870594,99.99870771966985
rubykon,1163.4039643809263,1.447058187141261,1137.3004211816972,1.3748020092111186,533.2657499001471,1.137452784759736,513.3636394999485,1.1777485817855127,1.0229521968980777,1.9960105113709905,2.181658890710253,1.8405912730778202,2.2662375650799147,1.8657623425480374,99.95752649961668
