bench,CRuby 3.4.7 mem (MiB),CRuby 4.1.0dev mem (MiB),YJIT 3.4.7 mem (MiB),YJIT 4.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,60.17578125,60.08984375,70.39453125,80.09375,2,2
chunky-png,43.73828125,56.48828125,42.8125,64.5859375,1,1
erubi-rails,96.2265625,100.171875,103.91015625,101.609375,2,2
hexapdf,111.09765625,260.81640625,167.390625,304.984375,2,2
liquid-c,30.80859375,30.37109375,35.94921875,37.5,1,1
liquid-compile,29.1484375,35.65625,33.06640625,39.60546875,1,1
liquid-render,30.14453125,29.828125,35.99609375,35.29296875,1,1
lobsters,301.296875,309.6015625,338.43359375,354.7578125,9,7
mail,50.70703125,49.5703125,54.18359375,53.1328125,1,1
psych-load,30.609375,28.26171875,32.95703125,29.7109375,1,1
railsbench,102.44921875,112.98046875,123.47265625,143.78125,4,3
rubocop,84.1953125,89.10546875,126.6015625,130.3515625,6,5
ruby-lsp,58.22265625,78.390625,77.85546875,84.3671875,1,1
sequel,31.37109375,32.5234375,37.53125,36.8359375,1,1
shipit,154.74609375,178.0859375,220.62109375,215.1953125,8,7
addressable-equality,27.21875,28.21875,29.50390625,31.51171875,1,1
addressable-getters,24.66015625,24.6875,26.7421875,27.2890625,1,1
addressable-join,25.2109375,24.421875,25.796875,27.79296875,1,1
addressable-merge,24.6875,24.9140625,27.25,27.54296875,1,1
addressable-new,24.734375,25.3828125,26.57421875,27.73046875,1,1
addressable-normalize,27.0078125,28.53125,29.28515625,31.57421875,1,1
addressable-parse,24.125,24.75390625,26.7578125,27.24609375,1,1
addressable-setters,23.62109375,25.13671875,26.1484375,27.41796875,1,1
addressable-to-s,24.22265625,24.703125,26.87109375,26.796875,1,1
binarytrees,16.8828125,18.89453125,17.44921875,19.4453125,1,1
blurhash,14.4296875,16.62890625,15.2890625,17.47265625,1,1
erubi,35.02734375,37.97265625,25.44921875,33.671875,1,1
etanni,19.72265625,20.26171875,20.0703125,20.9765625,1,1
fannkuchredux,13.140625,15.27734375,13.796875,15.88671875,1,1
fluentd,207.77734375,214.84765625,213.3203125,173.640625,1,1
graphql,26.9375,26.80859375,30.48828125,29.984375,1,1
graphql-native,28.35546875,27.015625,31.46484375,33.9140625,1,1
knucleotide,13.92578125,15.77734375,14.484375,16.25390625,1,1
lee,29.81640625,34.66796875,32.15625,36.5859375,1,1
matmul,20.80078125,19.58984375,22.0859375,20.0625,1,1
nbody,13.15234375,15.15625,13.921875,15.80078125,1,1
nqueens,13.51171875,15.96484375,14.9453125,16.80078125,1,1
optcarrot,47.47265625,50.609375,50.0,52.375,1,1
protoboeuf,30.91015625,27.90234375,27.35546875,28.68359375,1,1
protoboeuf-encode,77.1328125,80.97265625,79.33984375,91.26171875,1,1
rack,25.546875,27.00390625,28.19921875,29.2890625,1,1
ruby-json,14.0234375,15.65625,14.6484375,16.4375,1,1
rubyboy,43.52734375,38.7265625,68.7578125,46.38671875,1,1
rubykon,18.70703125,21.5,18.9765625,25.859375,1,1
sudoku,13.56640625,15.28125,14.24609375,16.08203125,1,1
tinygql,23.3984375,24.23828125,24.66015625,26.80078125,1,1
30k_ifelse,110.0234375,99.55078125,120.3046875,109.76171875,6,5
30k_methods,52.44140625,51.44140625,55.625,54.71875,3,2
attr_accessor,13.12890625,15.265625,13.61328125,15.640625,1,1
cfunc_itself,13.12890625,15.140625,13.6171875,15.61328125,1,1
fib,13.12890625,15.265625,13.6171875,15.625,1,1
getivar,13.12890625,15.14453125,13.63671875,15.6484375,1,1
getivar-module,13.1328125,15.27734375,13.63671875,15.65625,1,1
keyword_args,13.12890625,15.26953125,13.6171875,15.62109375,1,1
loops-times,15.265625,17.71484375,18.5625,24.359375,1,1
object-new,13.12890625,15.140625,13.60546875,15.62109375,1,1
respond_to,13.1328125,15.265625,13.640625,15.6640625,1,1
ruby-xor,14.3203125,16.140625,14.796875,16.6328125,1,1
send_bmethod,13.1328125,15.26953125,13.66796875,15.66796875,1,1
send_cfunc_block,13.14453125,15.27734375,13.64453125,15.67578125,1,1
send_rubyfunc_block,13.13671875,15.14453125,13.6796875,15.69140625,1,1
setivar,13.1328125,15.14453125,13.65625,15.671875,1,1
setivar_object,13.1328125,15.13671875,13.6796875,15.69140625,1,1
setivar_young,13.1328125,15.13671875,13.6796875,15.6953125,1,1
str_concat,39.5,41.34375,40.125,41.89453125,1,1
structaref,13.1328125,15.2734375,13.61328125,15.63671875,1,1
structaset,13.12890625,15.140625,13.625,15.625,1,1
throw,13.13671875,15.13671875,13.609375,15.625,1,1
