bench,CRuby 3.4.7 (ms),CRuby 3.4.7 RSD,CRuby 4.1.0dev (ms),CRuby 4.1.0dev RSD,YJIT 3.4.7 (ms),YJIT 3.4.7 RSD,YJIT 4.1.0dev (ms),YJIT 4.1.0dev RSD,CRuby 4.1.0dev spd,CRuby 4.1.0dev spd RSD,YJIT 3.4.7 spd,YJIT 3.4.7 spd RSD,YJIT 4.1.0dev spd,YJIT 4.1.0dev spd RSD,% in YJIT
activerecord,246.56412741891333,0.721946706294634,228.6326071984409,2.6494070606963316,112.74088518062113,0.16087862220368263,97.38351289762271,0.0722930892434667,1.078429408824039,2.746008889278628,2.186998328280776,0.7396546341447646,2.5318877917057803,0.725557259960945,99.94400842860642
chunky-png,704.5376488949842,0.04962859669609916,733.4917092499483,0.06309462595747557,301.9607007000195,0.10230270464000003,321.31879245447305,0.06624178676851473,0.9605257155741108,0.08027408943574392,2.33320974306157,0.1137050613943071,2.1926437713561633,0.08277059818745687,99.99734153722041
erubi-rails,930.3594001428337,0.09228031629426323,864.1160822333708,0.09068892784230906,622.3312705998978,0.10997717045021656,534.2855059003341,0.08265168826411555,1.076660207200695,0.1293836867945755,1.494958463594496,0.14356404422976266,1.7413150644524191,0.12388284121813561,99.61318042005415
hexapdf,2036.2910613001077,0.3898366484459134,1931.0963337272617,0.9097694257909071,1209.374695400038,2.162596140286647,1100.6720351000695,5.417800488629533,1.0544740962610637,0.9897742270717396,1.6837553068088145,2.197451860326921,1.8500434247109538,5.4318076868631815,97.28662237447273
liquid-c,43.93245454571652,0.4848245157790581,43.1148481736645,7.0032103885330255,33.57401209257988,0.7473448331917717,32.515483304229384,10.456756101375001,1.018963452422672,7.019972261850989,1.3085256067869808,0.8908305735653864,1.3511241439859543,10.46798944280819,99.7953770178878
liquid-compile,44.5608680448188,2.580371930869579,36.73738464364371,8.08826189951941,34.717216630998095,1.2476485562838413,27.37632460749251,10.962165015015216,1.2129570048892608,8.489893983839664,1.2835380358525506,2.8661727480416723,1.6277155054124075,11.261766340945064,99.95384508891252
liquid-render,122.8342133875761,0.1751622835356697,118.30437226103001,2.2115955405551215,52.45269774662429,0.3486913203896392,49.69050871737188,6.229887776011376,1.0382897186297673,2.2185212779184087,2.341809261764451,0.39021463643551396,2.471985426557589,6.232349759702948,99.9085769634041
lobsters,840.686348419284,0.8226145339205139,804.9978273636428,0.390043386103165,587.8909837996616,0.8768282138160818,564.4337290999829,0.8035441590332989,1.0443336861821362,0.9104001946726982,1.430003812927617,1.202298793129713,1.4894332232054937,1.1499469061368859,99.51516885016001
mail,103.90405419371413,0.2303612775160114,102.01907632873217,2.853824744835079,72.66387804437855,0.3940935517785583,68.2677088575097,4.621081465573024,1.0184767195784843,2.8631070522095072,1.4299271796401514,0.4564822512784566,1.5220088081553407,4.626819666859876,99.88396287288163
psych-load,1992.8136841821965,0.05583193363508223,1839.277934499781,0.2980809851920356,1121.143664299234,0.10413414248901175,1105.4104117999486,2.413547822946881,1.0834761004862334,0.3032647004622971,1.7774828932631004,0.11815720225764502,1.8027817206256291,2.4141935089103903,99.9977854125282
railsbench,1944.7730204542909,0.0515038422511088,1939.952957545095,1.081326111629028,1169.6528666005179,0.06373939542804807,1055.0179500000922,0.1281700979776792,1.0024846287588827,1.0825519874155607,1.6626924756800572,0.08194727753964846,1.8433553859952059,0.13813116875721781,99.7072245204881
rubocop,139.76078974517876,0.5761887045827451,136.11789320182166,6.615828344202507,84.71419823348926,0.8506599553186676,82.7472032749139,4.8727387145134395,1.026762804343113,6.6408717878936665,1.6497918018414115,1.0274316438924291,1.6890092258568141,4.906686866227234,99.61550546959619
ruby-lsp,134.6011969954407,0.43811581528566884,128.1482320087357,0.8652864981395214,87.74841145172857,0.12824748538616024,90.28490734165892,1.5028357081718362,1.0503554741688914,0.9698794726490413,1.533944544050081,0.4565006956306854,1.4908493673929208,1.5653947212635448,99.68638322345295
sequel,43.880201589099364,0.5105288375853398,41.64719831424923,3.896831052875089,36.87917493854664,0.5881103017376503,33.71411931819171,4.598153569028964,1.053617130689104,3.9301312889848616,1.189836856768592,0.7787897155305714,1.3015378267769895,4.626408535611618,99.39837404663345
shipit,1548.5920303333842,1.6701733865560144,1430.9965635624735,0.908281103314977,889.0394598001876,4.195517426459443,811.506866599666,4.107079118508462,1.0821773229686562,1.9011716660520317,1.7418709746375391,4.515733120644405,1.9082919616222278,4.43368673079732,99.66330932067824
addressable-equality,583.1191207660286,0.06542168137026648,586.5684399361,0.37556885139863144,381.2453322414136,0.055156985869110484,379.1344515859613,0.5373819014170724,0.9941194941029435,0.38122428901396094,1.5295115020497712,0.08557037737136564,1.5380272574195695,0.5413495214405762,99.92102222393387
addressable-getters,144.62840426107854,0.12322363287935713,140.15249791389743,0.8842111857066104,102.13542056558775,0.1605798854248218,95.37609085238287,1.0722364112528653,1.031935972699758,0.8927561171051568,1.4160455154556622,0.20241038338740303,1.5164010494509081,1.0792937437585794,99.85047008154157
addressable-join,281.7731220000532,0.0782503185741482,269.4020095515494,0.6845501676073105,202.66010502042747,0.10581018613069845,195.2104066825506,1.3143975175304956,1.045920639081709,0.6890080147053099,1.3903729200754702,0.1316013215965886,1.4434328926852251,1.3167247041228038,99.8500187898376
addressable-merge,150.4548567128017,0.08551472120525369,151.97011009862234,0.8410822640028806,90.9187586750282,0.15324004548040293,90.6253468428596,0.8320657200998953,0.9900292670391743,0.8454183238864791,1.6548274405128423,0.17548583726799216,1.6601851684350943,0.836448522090971,99.8708933386352
addressable-new,72.51139049143856,0.13050498816197048,71.21556754562928,0.2727080124840442,43.66105936209021,0.3808729475154101,43.48942788909085,0.7296754993708131,1.018195782052555,0.3023263336333004,1.6607794577334138,0.402611169845339,1.6673337408889612,0.7412542656317073,99.86865643455238
addressable-normalize,326.23389005747174,0.10361477707132634,329.9678825348332,0.5969592747983589,215.44183972216868,0.08879200730414365,213.05547612096385,0.8135504436366128,0.988683769921252,0.6058848057141912,1.5142550327187105,0.13645527688088782,1.531215700235041,0.8201221533216073,99.85615553221837
