bench,CRuby 3.4.7 mem (MiB),CRuby 4.1.0dev mem (MiB),YJIT 3.4.7 mem (MiB),YJIT 4.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,56.14453125,77.9375,74.30859375,89.72265625,3,3
chunky-png,45.5078125,65.40625,56.37890625,69.43359375,1,1
erubi-rails,95.38671875,92.55078125,102.171875,103.140625,3,2
hexapdf,169.5703125,259.21875,172.87890625,229.17578125,3,2
liquid-c,30.37109375,80.26171875,35.86328125,85.1953125,2,1
liquid-compile,28.453125,42.23828125,32.69921875,46.76953125,1,1
liquid-render,29.41796875,59.81640625,36.53125,65.921875,2,1
lobsters,303.7890625,301.06640625,352.81640625,357.25,15,11
mail,50.09375,59.41015625,53.72265625,67.34765625,2,2
psych-load,29.6015625,28.7421875,27.96875,38.62109375,1,1
railsbench,99.91015625,116.59375,124.96875,151.26953125,6,5
rubocop,83.109375,96.6640625,129.4453125,145.26171875,11,8
ruby-lsp,73.19921875,70.28125,81.14453125,76.1328125,2,2
sequel,31.2265625,48.1171875,35.09375,53.3046875,1,1
shipit,130.88671875,147.46875,182.0390625,209.234375,13,10
addressable-equality,26.328125,40.2734375,29.140625,43.31640625,1,1
addressable-getters,23.4296875,39.0234375,25.921875,41.7578125,1,1
addressable-join,23.9609375,41.546875,26.73828125,46.375,1,1
addressable-merge,24.23828125,39.53125,26.74609375,42.3828125,1,1
addressable-new,23.6875,27.31640625,26.0234375,30.53125,1,1
addressable-normalize,26.671875,39.859375,29.08984375,42.8125,1,1
addressable-parse,23.32421875,35.5234375,26.03515625,38.13671875,1,1
addressable-setters,22.95703125,38.8359375,25.484375,41.40625,1,1
addressable-to-s,23.84765625,39.11328125,26.2109375,41.74609375,1,1
binarytrees,16.19140625,22.8359375,16.69140625,23.3046875,1,1
blurhash,13.734375,17.015625,14.578125,18.05078125,1,1
erubi,23.5703125,51.8359375,25.1796875,47.32421875,1,1
etanni,18.84765625,37.2109375,19.25,37.0703125,1,1
fannkuchredux,12.4453125,15.58984375,13.1171875,16.484375,1,1
fluentd,218.4140625,156.609375,211.6875,202.25,1,1
gcbench,83.83203125,45.31640625,84.3671875,45.85546875,1,1
graphql,26.109375,28.59375,30.56640625,32.98828125,1,1
graphql-native,29.68359375,29.55859375,32.4765625,33.3671875,1,1
knucleotide,13.28515625,17.0546875,13.7734375,17.6484375,1,1
lee,23.41796875,35.09765625,31.66015625,38.2578125,1,1
matmul,20.10546875,24.52734375,21.3984375,25.03125,1,1
nbody,12.51953125,15.73046875,13.16796875,16.6171875,1,1
nqueens,13.06640625,16.21875,14.2578125,18.796875,1,1
optcarrot,47.26953125,54.05078125,49.4453125,55.9375,1,1
protoboeuf,28.52734375,30.65234375,30.00390625,33.5625,1,1
protoboeuf-encode,68.4765625,52.57421875,64.42578125,58.3125,1,1
rack,24.71484375,45.0625,26.88671875,50.078125,1,1
ruby-json,13.3515625,23.203125,13.94921875,23.765625,1,1
rubyboy,42.6953125,31.3125,67.8984375,42.84765625,2,1
rubykon,18.1796875,30.98046875,19.9765625,32.7109375,1,1
splay,647.578125,447.30859375,626.93359375,444.22265625,1,1
sudoku,12.8125,17.76171875,13.55859375,18.54296875,1,1
tinygql,21.50390625,29.62109375,23.41796875,31.54296875,1,1
30k_ifelse,109.33203125,54.5078125,124.8515625,102.15625,11,10
30k_methods,51.80859375,45.34375,55.87890625,54.9765625,4,3
attr_accessor,12.4375,15.58984375,12.91796875,17.0703125,1,1
cfunc_itself,12.43359375,15.703125,12.921875,16.76953125,1,1
fib,12.43359375,15.58203125,12.91015625,16.55859375,1,1
getivar,12.4375,15.64453125,12.9296875,17.40625,1,1
getivar-module,12.4375,15.58984375,12.9375,16.20703125,1,1
keyword_args,12.43359375,15.58203125,12.9296875,16.69140625,1,1
loops-times,14.95703125,18.265625,17.796875,24.96484375,1,1
object-new,12.43359375,20.01953125,12.90625,20.40234375,1,1
object-new-initialize,12.875,17.953125,13.34375,18.41796875,1,1
object-new-no-escape,12.4375,20.01953125,12.921875,20.484375,1,1
respond_to,12.44140625,15.5859375,12.9296875,18.16796875,1,1
ruby-xor,13.625,19.21484375,14.109375,19.6875,1,1
send_bmethod,12.4375,15.5859375,12.96875,18.265625,1,1
send_cfunc_block,12.44921875,15.59375,12.93359375,16.27734375,1,1
send_rubyfunc_block,12.44140625,15.58203125,12.92578125,16.94921875,1,1
setivar,12.43359375,15.7734375,12.97265625,18.19921875,1,1
setivar_object,12.4296875,15.64453125,12.91796875,16.4140625,1,1
setivar_young,12.4375,15.6484375,12.92578125,16.48828125,1,1
str_concat,38.8046875,41.88671875,39.265625,42.29296875,1,1
structaref,12.4375,15.5859375,12.9140625,17.16015625,1,1
structaset,12.44140625,15.64453125,12.91796875,16.4140625,1,1
throw,12.4375,20.015625,12.9375,20.47265625,1,1
