bench,CRuby 3.4.7 (ms),CRuby 3.4.7 RSD,CRuby 4.1.0dev (ms),CRuby 4.1.0dev RSD,YJIT 3.4.7 (ms),YJIT 3.4.7 RSD,YJIT 4.1.0dev (ms),YJIT 4.1.0dev RSD,CRuby 4.1.0dev spd,CRuby 4.1.0dev spd RSD,YJIT 3.4.7 spd,YJIT 3.4.7 spd RSD,YJIT 4.1.0dev spd,YJIT 4.1.0dev spd RSD,% in YJIT
activerecord,249.97196306033968,0.051293110477816824,232.74198887100928,2.6489878444970656,114.17894811256275,0.10378465087393367,94.32470514980791,4.733014144914314,1.0740303641509208,2.6494843995531845,2.1892999295623747,0.11576803073177769,2.650121860050667,4.733292076255326,99.94598227882916
chunky-png,707.1568314735678,0.0708168297339576,716.0240388648654,0.15841399314620816,301.8783072399856,0.10052016143562117,313.72392406521374,0.3980273213281042,0.9876160479118061,0.17352238068357417,2.3425228461725673,0.12296066943788037,2.2540736527526386,0.40427808733246257,99.99741743113235
erubi-rails,932.250055928567,0.06478835110146361,873.1747252333056,2.0053611673537173,606.2603863007098,0.17704633374655876,544.90752610036,2.042728345299299,1.067655795556241,2.0064074715692,1.53770570697681,0.18852833933269658,1.7108408514748006,2.0437555194121577,99.61477734839553
hexapdf,2109.4087895000025,0.6138660947771876,2044.4916096996167,0.9119274299001292,1211.9336532003217,2.5993499048580837,1154.6159911993527,1.3375105178169804,1.0317522358577562,1.0992921448465145,1.7405315744221983,2.6708522067315372,1.8269353668909978,1.4716541603202982,99.75948330183938
liquid-c,43.890837796738765,0.5903835098860344,42.21295734143197,6.39084969468376,33.702325119204005,0.8025016413624729,30.866257348229446,9.328477900745343,1.039747995899353,6.4180614291844265,1.302308895350642,0.9962738444498161,1.4219682451800861,9.347141415076567,99.79648321464236
liquid-compile,44.460349876120326,2.021852030535713,32.9448522707136,6.859995897655665,34.80410200490984,3.370165873134682,23.638975100499696,10.365586358383538,1.3495386019880093,7.1517430986602095,1.2774456835532855,3.9301276882339384,1.8808070014499272,10.560931123082295,99.96297138905635
liquid-il,320.7543985954544,0.0746750920995921,299.3676312187669,0.7812340722776545,161.64374763240082,0.16220881623524694,134.89127504075188,1.8393531648401362,1.071439812279033,0.7847949063721108,1.9843291391937545,0.17857230872820867,2.3778735763195327,1.8408683913814987,98.36897211000581
liquid-render,121.54161446270629,0.25616235062270026,119.81106752441482,2.17663318020465,51.13775326872065,0.5960196873507421,45.5977008036315,6.470342558646994,1.014443965603919,2.191654888673022,2.376749205699842,0.6487361694758691,2.6655206802231235,6.475411336441499,99.90934530860736
lobsters,840.215077968042,0.8096457018242023,810.326448031276,3.0347561174065762,589.2387894999047,1.1857282574535775,541.4692186001048,5.308907561395522,1.0368846777855787,3.140902872522333,1.425933073213229,1.4357846854616825,1.551731934347633,5.370291021716137,99.51405437478095
mail,104.15010163945132,0.2375290289950326,95.12297919999759,1.9584992454420227,72.87236536943358,0.3814842868355772,57.47499248394307,2.62008258588207,1.0948994923768531,1.972850560486601,1.4292125843788959,0.44938880795784397,1.8120942193867706,2.6308273976940786,99.88539889299108
psych-load,2016.7517406001934,0.04171175479659516,1805.6212994169982,0.1527044565703219,1117.8760478000186,0.06595132697491699,1046.792023800299,0.40815071499419237,1.116929525173061,0.15829883620749902,1.804092452440647,0.07803491537743662,1.9266021279743129,0.4102765855352724,99.99787617202784
railsbench,1980.1908924544643,0.4515871833251872,1868.1080456368693,1.1005403349762557,1173.4833340997284,0.10257287929964891,972.1879092008749,1.6902922824312134,1.059998053688262,1.1895881695163353,1.6874469665763296,0.4630898181901612,2.036839662079478,1.749576801455168,99.71610130755009
rubocop,140.65245551457727,0.472833116423444,134.58051438431505,6.461036569372484,85.0908990000694,0.861929352015507,82.61361347600158,14.393826530606303,1.0451175354622502,6.478314958903687,1.652967087754738,0.9831039435647575,1.7025336333392,14.4015906534373,99.62037263298394
