bench,CRuby 3.4.7 mem (MiB),CRuby 4.1.0dev mem (MiB),YJIT 3.4.7 mem (MiB),YJIT 4.1.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,58.47265625,68.30078125,74.34765625,76.828125,3,3
chunky-png,47.6171875,59.8828125,49.953125,66.4140625,1,1
erubi-rails,92.1171875,95.9453125,102.1328125,107.49609375,3,2
hexapdf,156.01171875,222.46484375,148.55859375,303.484375,3,2
liquid-c,30.3671875,33.16015625,36.4609375,33.87890625,2,1
liquid-compile,28.16015625,34.5625,32.62109375,36.015625,1,1
liquid-render,29.39453125,30.109375,36.48046875,36.30859375,2,1
lobsters,296.46484375,305.63671875,346.28125,351.0625,16,12
mail,50.1015625,41.6015625,53.90234375,46.33203125,2,2
psych-load,29.74609375,26.91796875,27.83203125,29.90234375,1,1
railsbench,100.0078125,112.984375,124.89453125,144.9453125,6,5
rubocop,83.0703125,86.2421875,128.88671875,132.0859375,11,8
ruby-lsp,61.24609375,75.8828125,80.6484375,83.87890625,2,2
sequel,31.40234375,31.3671875,35.96484375,36.63671875,1,1
shipit,128.30078125,135.1875,185.51953125,187.27734375,13,9
addressable-equality,26.421875,26.93359375,28.7890625,29.578125,1,1
addressable-getters,23.44921875,23.44921875,26.21484375,26.30078125,1,1
addressable-join,24.35546875,23.48828125,24.96484375,26.6328125,1,1
addressable-merge,24.01171875,24.171875,25.93359375,26.76171875,1,1
addressable-new,23.62890625,24.28125,25.9140625,26.890625,1,1
addressable-normalize,26.6328125,26.171875,28.69140625,29.203125,1,1
addressable-parse,23.59375,23.421875,26.0078125,26.34765625,1,1
addressable-setters,22.96484375,23.90234375,25.703125,26.51953125,1,1
addressable-to-s,23.453125,23.390625,26.21484375,26.32421875,1,1
binarytrees,16.19921875,21.4609375,16.703125,21.9921875,1,1
blurhash,13.74609375,15.6328125,14.484375,16.58203125,1,1
erubi,21.94921875,35.84375,25.6484375,33.078125,1,1
etanni,19.15234375,16.46484375,19.16796875,17.20703125,1,1
fannkuchredux,12.453125,14.3359375,13.046875,15.0390625,1,1
fluentd,239.3828125,192.49609375,212.44921875,215.14453125,1,1
gcbench,83.84765625,49.4453125,84.37890625,50.078125,1,1
graphql,26.5078125,25.703125,32.92578125,30.12890625,1,1
graphql-native,28.09765625,28.52734375,30.625,31.81640625,1,1
knucleotide,13.2890625,14.66015625,13.77734375,15.265625,1,1
lee,27.91015625,31.59765625,25.83984375,36.875,1,1
matmul,20.1171875,17.77734375,21.34765625,18.24609375,1,1
nbody,12.53125,14.3515625,13.17578125,14.9765625,1,1
nqueens,13.07421875,14.7109375,14.18359375,16.0,1,1
optcarrot,47.27734375,49.6328125,49.4453125,51.69921875,1,1
protoboeuf,28.54296875,24.96484375,30.0078125,27.8046875,1,1
protoboeuf-encode,59.87890625,53.57421875,65.21875,58.18359375,1,1
rack,24.2578125,26.0,27.47265625,28.71875,1,1
ruby-json,13.3515625,14.75390625,13.953125,15.3125,1,1
rubyboy,43.20703125,30.3359375,68.24609375,45.40625,2,1
rubykon,16.734375,20.7734375,20.19140625,22.6484375,1,1
splay,618.37109375,569.1640625,626.9296875,555.9140625,1,1
sudoku,12.8203125,14.4453125,13.5,15.25390625,1,1
tinygql,21.52734375,23.13671875,23.98828125,25.91015625,1,1
30k_ifelse,109.33984375,54.30859375,124.80078125,102.140625,11,10
30k_methods,51.82421875,45.0,55.828125,54.7265625,4,3
attr_accessor,12.44140625,14.33203125,12.8671875,14.80078125,1,1
cfunc_itself,12.4453125,14.32421875,12.8671875,14.79296875,1,1
fib,12.4453125,14.328125,12.859375,14.79296875,1,1
getivar,12.4453125,14.33203125,12.87890625,14.80078125,1,1
getivar-module,12.4453125,14.3359375,12.8828125,14.81640625,1,1
keyword_args,12.44140625,14.328125,12.87109375,14.796875,1,1
loops-times,14.96484375,17.15234375,17.74609375,23.5703125,1,1
object-new,12.44140625,14.328125,12.8515625,14.78515625,1,1
object-new-initialize,12.8828125,14.515625,13.3515625,14.98046875,1,1
object-new-no-escape,12.44140625,14.33203125,12.92578125,14.85546875,1,1
respond_to,12.44921875,14.33203125,12.87890625,14.82421875,1,1
ruby-xor,13.6328125,15.33203125,14.05859375,15.8046875,1,1
send_bmethod,12.4453125,14.328125,12.9140625,14.79296875,1,1
send_cfunc_block,12.453125,14.33984375,12.89453125,14.83203125,1,1
send_rubyfunc_block,12.44921875,14.3359375,12.92578125,14.83984375,1,1
setivar,12.4453125,14.33203125,12.91796875,14.796875,1,1
setivar_object,12.4453125,14.328125,12.93359375,14.85546875,1,1
setivar_young,12.4453125,14.33203125,12.92578125,14.85546875,1,1
str_concat,38.81640625,40.63671875,39.2734375,41.1640625,1,1
structaref,12.4453125,14.33203125,12.8671875,14.8046875,1,1
structaset,12.4453125,14.328125,12.859375,14.796875,1,1
throw,12.4453125,14.328125,12.8828125,14.80078125,1,1
